,fonte,uri,data,datadownload,texto,sumario,palavra_chave,autor,organizacao,titulo,id_msg
,TWT,http://twitter.com/Karla Luiza/status/187352444416704512,Tue Apr 03 22:34:38 BRT 2012,2012-04-03 22:35:08,@Glaaubinho kkkk..e amanhã tem show do #neymar!!!,1,,Karla Luiza,NULL,NULL,187352444416704000
,TWT,http://twitter.com/Cris./status/187352742472331264,Tue Apr 03 22:35:49 BRT 2012,2012-04-03 22:36:19,#Santos sempre santossz,1,,Cris.,NULL,NULL,187352742472331000
,TWT,http://twitter.com/Srº John Herbert ^^-/status/187352886060138496,Tue Apr 03 22:36:23 BRT 2012,2012-04-03 22:36:53,@AnaCecilia_s3 ta Chegando #Neymar,1,,Srº John Herbert ^^-,NULL,NULL,187352886060138000
,TWT,http://twitter.com/João P Negromonte. /status/187352990322130944,Tue Apr 03 22:36:48 BRT 2012,2012-04-03 22:37:18,"@franklin_david @calterojr @robertoassessor #Thu #Tha #Thu #Tha Tha, Melhor que o #Neymar, só ñ é famoso. #RT: http://t.co/J1nKLNz9",1,,João P Negromonte.,NULL,NULL,187352990322131000
,TWT,http://twitter.com/João Roschel/status/187353207364780033,Tue Apr 03 22:37:40 BRT 2012,2012-04-03 22:38:10,NewFlyer @MatineThiers DIA 21/04 #FLORHOUSE ANTIGO RECANTO DO GÊ DJ LUAN MELO +2INDICADOS #TOP @guuii_luz @JoaoRoschel,1,,João Roschel,NULL,NULL,187353207364780000
,TWT,http://twitter.com/João P Negromonte. /status/187353231322652673,Tue Apr 03 22:37:45 BRT 2012,2012-04-03 22:38:15,"@Dra_Camis @MarianaBelem #Thu #Tha #Thu #Tha Tha, Melhor que o #Neymar, só ñ é famoso. #RT: http://t.co/J1nKLNz9",1,,João P Negromonte.,NULL,NULL,187353231322653000
,TWT,http://twitter.com/João P Negromonte. /status/187353316764815360,Tue Apr 03 22:38:06 BRT 2012,2012-04-03 22:38:36,"@xandnax #Thu #Tha #Thu #Tha Tha, Melhor que o #Neymar, só ñ é famoso. #RT: http://t.co/J1nKLNz9",1,,João P Negromonte.,NULL,NULL,187353316764815000
,TWT,http://twitter.com/Wilanya Salvador/status/187353642674814977,Tue Apr 03 22:39:23 BRT 2012,2012-04-03 22:39:53,"Pessoas que eu tinha a maior consideração, hoje pra mim é só #Bomdia, #BoaTarde e #Boanoite.",1,,Wilanya Salvador,NULL,NULL,187353642674815000
,TWT,http://twitter.com/Brunniinha ReBeLdE/status/187353751869329410,Tue Apr 03 22:39:49 BRT 2012,2012-04-03 22:40:19,@WhannessaAraujo Eii Segue ai @vila_magica tem dicas sobre os Ovos Escondidos da Vila Mágica! #Top =),1,,Brunniinha ReBeLdE,NULL,NULL,187353751869329000
,TWT,http://twitter.com/Rubhya/status/187353983176818688,Tue Apr 03 22:40:45 BRT 2012,2012-04-03 22:41:14,@Njr92 & #DaviLucca amo muito vocês !! ?,1,,Rubhya,NULL,NULL,187353983176819000
,TWT,http://twitter.com/João Roschel/status/187354045265084416,Tue Apr 03 22:40:59 BRT 2012,2012-04-03 22:41:29,NewFlyer @MatineThiers DIA 21/04 #FLORHOUSE ANTIGO RECANTO DO GÊ DJ LUAN MELO +2INDICADOS #TOP @guuii_luz @JoaoRoschel .,1,,João Roschel,NULL,NULL,187354045265084000
,TWT,http://twitter.com/Brunniinha ReBeLdE/status/187354181458341888,Tue Apr 03 22:41:32 BRT 2012,2012-04-03 22:42:02,@WhannessaAraujo Ficou #Top teu avatar! Quero mudar o meu orr U_U,1,,Brunniinha ReBeLdE,NULL,NULL,187354181458342000
,TWT,http://twitter.com/paulinho zica/status/187354225817305088,Tue Apr 03 22:41:42 BRT 2012,2012-04-03 22:42:12,demorei para twittar mas #panicofoid+ #paniconaband,1,,paulinho zica,NULL,NULL,187354225817305000
,TWT,http://twitter.com/@ProgramaPanico/status/187354744967270400,Tue Apr 03 22:43:46 BRT 2012,2012-04-03 22:44:16,"Sexta feira às 21h:20 tem #Reprise do #PanicoNaBand , quem não viu, não perca!!!",1,,@ProgramaPanico,NULL,NULL,187354744967270000
,TWT,http://twitter.com/Paula Monteiro/status/187355023146090496,Tue Apr 03 22:44:53 BRT 2012,2012-04-03 22:45:22,Olha! Tenho o videobit 478 do videoalbum Claudia Leitte #IssoVaiColar,1,,Paula Monteiro,NULL,NULL,187355023146090000
,TWT,http://twitter.com/'Andressa Aiolfi/status/187355073913950210,Tue Apr 03 22:45:05 BRT 2012,2012-04-03 22:45:35,@LeeticiaCoobout vi uma camiseta feminina do nosso #Santos preciso&quero muito uma,1,,'Andressa Aiolfi,NULL,NULL,187355073913950000
,TWT,http://twitter.com/João P Negromonte. /status/187355426415853570,Tue Apr 03 22:46:29 BRT 2012,2012-04-03 22:46:59,"@Leoemarky #Thu #Tha #Thu #Tha Tha, Melhor que o #Neymar, só ñ é famoso. #RT: http://t.co/J1nKLNz9",1,,João P Negromonte.,NULL,NULL,187355426415854000
,TWT,http://twitter.com/Fabinho Lima/status/187355652803395585,Tue Apr 03 22:47:23 BRT 2012,2012-04-03 22:47:53,JAQUE MORAES #TOP @jaquemoraesreal http://t.co/H5XYzb4z *CHEAP KONDUKTOR *HALLAC,1,,Fabinho Lima,NULL,NULL,187355652803396000
,TWT,http://twitter.com/Ecotrance/status/187355655206748161,Tue Apr 03 22:47:23 BRT 2012,2012-04-03 22:47:53,JAQUE MORAES #TOP @jaquemoraesreal http://t.co/vGxaabbs *CHEAP KONDUKTOR *HALLAC,1,,Ecotrance,NULL,NULL,187355655206748000
,TWT,http://twitter.com/ABRAK'DABRA/status/187355657123528704,Tue Apr 03 22:47:24 BRT 2012,2012-04-03 22:47:54,JAQUE MORAES #TOP @jaquemoraesreal http://t.co/1Op1McgV *CHEAP KONDUKTOR *HALLAC,1,,ABRAK'DABRA,NULL,NULL,187355657123529000
,TWT,http://twitter.com/Fabiano cardoso/status/187355696671637505,Tue Apr 03 22:47:33 BRT 2012,2012-04-03 22:48:03,Amanha o #Neymar vai deitar e rolar na quela defesa fraca do INTER kkkkkkkk de novo !!,1,,Fabiano cardoso,NULL,NULL,187355696671638000
,TWT,http://twitter.com/@ProgramaPanico/status/187355767379197952,Tue Apr 03 22:47:50 BRT 2012,2012-04-03 22:48:20,Você não podem perder o segundo #PanicoNaBand serão reveladas às novas Panicats misteriosas. A @panicatbabi continua! @programapanico,1,,@ProgramaPanico,NULL,NULL,187355767379198000
,TWT,http://twitter.com/Parado na Esquina /status/187355898014998531,Tue Apr 03 22:48:21 BRT 2012,2012-04-03 22:48:51,VENDO VIDIO DE #NEYMAR,1,,Parado na Esquina,NULL,NULL,187355898014999000
,TWT,http://twitter.com/João P Negromonte. /status/187356051333595136,Tue Apr 03 22:48:58 BRT 2012,2012-04-03 22:49:28,"@Boleiro_Alegre #Thu #Tha #Thu #Tha Tha, Melhor que o #Neymar, só ñ é famoso. #RT: http://t.co/J1nKLNz9",1,,João P Negromonte.,NULL,NULL,187356051333595000
,TWT,http://twitter.com/Futebol Agora/status/187356430213459968,Tue Apr 03 22:50:28 BRT 2012,2012-04-03 22:50:58,"Amanhã tem #Santos x #Internacional, façam suas apostas! #Libertadores",1,,Futebol Agora,NULL,NULL,187356430213460000
,TWT,http://twitter.com/João P Negromonte. /status/187356491848761344,Tue Apr 03 22:50:43 BRT 2012,2012-04-03 22:51:13,"@eduguedes_site #Thu #Tha #Thu #Tha Tha, Melhor que o #Neymar, só ñ é famoso. #RT: http://t.co/J1nKLNz9",1,,João P Negromonte.,NULL,NULL,187356491848761000
,TWT,http://twitter.com/7 MESES PRINCIPE ? /status/187356687269756928,Tue Apr 03 22:51:29 BRT 2012,2012-04-03 22:51:59,"Boa noite meu principe , meu amor , meu nenem , meu bebe <3 #DaviLucca",1,,7 MESES PRINCIPE ?,NULL,NULL,187356687269757000
,TWT,http://twitter.com/Julian/status/187356907810459649,Tue Apr 03 22:52:22 BRT 2012,2012-04-03 22:52:52,@9ctor look #santos,1,,Julian,NULL,NULL,187356907810460000
,TWT,http://twitter.com/Vagner Madruga/status/187357050437763073,Tue Apr 03 22:52:56 BRT 2012,2012-04-03 22:53:26,Será que o #Neymar vai coxa os macaquinhos imundos amanha?!,1,,Vagner Madruga,NULL,NULL,187357050437763000
,TWT,http://twitter.com/Douglas Philippe/status/187357122382663681,Tue Apr 03 22:53:13 BRT 2012,2012-04-03 22:53:43,"O #Milan jogou tão bem hoje qnt o #Santos na final do #Mundial, né #Galvão ?! #CalaBocaGalvão",1,,Douglas Philippe,NULL,NULL,187357122382664000
,TWT,http://twitter.com/De Tres Coroas-Rs ¤€/status/187357196475056128,Tue Apr 03 22:53:31 BRT 2012,2012-04-03 22:54:01,"Amanhã no jogo entre #Inter x #Santos, vai jogar aquele q eu considero melhor q o #Messi: #LeandroDamião",1,,De Tres Coroas-Rs ¤€,NULL,NULL,187357196475056000
,TWT,http://twitter.com/Samantha ecker ;3/status/187357243379949569,Tue Apr 03 22:53:42 BRT 2012,2012-04-03 22:54:12,Vaila #SANTOS -,1,,Samantha ecker ;3,NULL,NULL,187357243379950000
,TWT,http://twitter.com/Sem futuro U-U/status/187357249948229632,Tue Apr 03 22:53:43 BRT 2012,2012-04-03 22:54:13,#Partiiu amanha acorda cedoo pra ir pra #Santos ¬¬,1,,Sem futuro U-U,NULL,NULL,187357249948230000
,TWT,http://twitter.com/De Tres Coroas-Rs ¤€/status/187357330801823745,Tue Apr 03 22:54:03 BRT 2012,2012-04-03 22:54:33,"Amanhã no jogo entre #Inter x #Santos, vai jogar aquele q eu considero melhor q o #Messi: #LeandroDamião.#SCI103anos",1,,De Tres Coroas-Rs ¤€,NULL,NULL,187357330801824000
,TWT,http://twitter.com/? ?nigmático!/status/187357653993930754,Tue Apr 03 22:55:20 BRT 2012,2012-04-03 22:55:50,"@minhaloirinhaa_ olha quem fala, nossa futura #top model *------------",1,,? ?nigmático!,NULL,NULL,187357653993931000
,TWT,http://twitter.com/ PRINCÍPE OUSADO ?/status/187358279737942016,Tue Apr 03 22:57:49 BRT 2012,2012-04-03 22:58:19,eu te amo bebe #DaviLucca s22,1,,PRINCÍPE OUSADO ?,NULL,NULL,187358279737942000
,TWT,http://twitter.com/Lulinh? L10 ? /status/187358528560840704,Tue Apr 03 22:58:48 BRT 2012,2012-04-03 22:59:18,#SANTOS AMANHÂ \o/ #VapracimadelesSANTOS <33333,1,,Lulinh? L10 ?,NULL,NULL,187358528560841000
,TWT,http://twitter.com/Daniel Boghossian /status/187358588270948353,Tue Apr 03 22:59:03 BRT 2012,2012-04-03 22:59:40,Avenida da praia parada na altura do C6 #Santos #chuva #alagamento http://t.co/1f5eQga2,1,,Daniel Boghossian,NULL,NULL,187358588270948000
,TWT,http://twitter.com/Guilherme Castro/status/187358653039382528,Tue Apr 03 22:59:18 BRT 2012,2012-04-03 22:59:48,U_U VAAI PASSAR JOGO DO #SANTOS AMANHÃ ATEÉ Q FIM UM TIME DE VERDADE PASSANDO DE QUARTA FEIRA ¬¬,1,,Guilherme Castro,NULL,NULL,187358653039382000
,TWT,http://twitter.com/João P Negromonte. /status/187358811462447104,Tue Apr 03 22:59:56 BRT 2012,2012-04-03 23:00:26,"@fabianocmf #Thu #Tha #Thu #Tha Tha, Melhor que o #Neymar, só ñ é famoso. #RT: http://t.co/J1nKLNz9 ;",1,,João P Negromonte.,NULL,NULL,187358811462447000
,TWT,http://twitter.com/Thais Silveira/status/187359574423109632,Tue Apr 03 23:02:58 BRT 2012,2012-04-03 23:03:28,Não para de cair água do céu akí em #SANTOS!!! quase fico ilhada na facul,1,,Thais Silveira,NULL,NULL,187359574423110000
,TWT,http://twitter.com/PRINCESA OUSADA ? /status/187359724247846913,Tue Apr 03 23:03:33 BRT 2012,2012-04-03 23:04:03,"Principe encantado do meu amor , boa noite pra voce , durma com Deus e com os anjos ! #DaviLucca meu bebe s2",1,,PRINCESA OUSADA ?,NULL,NULL,187359724247847000
,TWT,http://twitter.com/Daniel Boghossian /status/187359821572485120,Tue Apr 03 23:03:57 BRT 2012,2012-04-03 23:04:27,Tem vizinho chegando no prédio com o carro cheio de água...tirando a água com aspirador de pó #Santos #Chuva #Alagamento,1,,Daniel Boghossian,NULL,NULL,187359821572485000
,TWT,http://twitter.com/ANGELLS/status/187360088275681280,Tue Apr 03 23:05:00 BRT 2012,2012-04-03 23:05:30,#NEYMAR COMPRA UM #IATE DE 15 MILHOES........#PQP,1,,ANGELLS,NULL,NULL,187360088275681000
,TWT,http://twitter.com/Gotardo Azevedo/status/187360278873247746,Tue Apr 03 23:05:46 BRT 2012,2012-04-03 23:06:16,Engraçado do TT é que tem o grupo do #BomDia e o da #ResenhaDaNoite.,1,,Gotardo Azevedo,NULL,NULL,187360278873248000
,TWT,http://twitter.com/ganhe 650 seguidores/status/187360495559393280,Tue Apr 03 23:06:37 BRT 2012,2012-04-03 23:07:07,Master liga:Acho que amanhã tem a dupla infalivel #Neymar E Nelson. #TATICASHOWPAÇOS,1,,ganhe 650 seguidores,NULL,NULL,187360495559393000
,TWT,http://twitter.com/CØNPLÎÎCØ ÑÕVÏÑHÃA/status/187360744059310080,Tue Apr 03 23:07:37 BRT 2012,2012-04-03 23:08:07,#neymar é feio pra krai @minnha_jjappa,1,,CØNPLÎÎCØ ÑÕVÏÑHÃA,NULL,NULL,187360744059310000
,TWT,http://twitter.com/Portal Esportivo/status/187361258541035520,Tue Apr 03 23:09:39 BRT 2012,2012-04-03 23:10:09,#SANTOS VÍDEO Ganso prega peça em santistas e sogra de Kaká esbraveja com Mano http://t.co/w9qbX0KK #EsportivoPortal,1,,Portal Esportivo,NULL,NULL,187361258541036000
,TWT,http://twitter.com/Guilherme gomes /status/187361325742161920,Tue Apr 03 23:09:55 BRT 2012,2012-04-03 23:10:25,Ultimo dia falei que dava #3 pro #inter e deu #3 pro #santos,1,,Guilherme gomes,NULL,NULL,187361325742162000
,TWT,http://twitter.com/marcos /status/187361580814581761,Tue Apr 03 23:10:56 BRT 2012,2012-04-03 23:11:26,Amanha tem mais no @FoxSports_br e a veis de #SANTOS. X #INTERNACIONAL PELA #LIBERTADORES.,1,,marcos,NULL,NULL,187361580814582000
,TWT,http://twitter.com/Victor Brunheroty/status/187361953654640640,Tue Apr 03 23:12:25 BRT 2012,2012-04-03 23:12:55,@FelippeLuiz Ligerinho...ou vamo no centenário do #SANTOS dia 14,1,,Victor Brunheroty,NULL,NULL,187361953654641000
,TWT,http://twitter.com/. . DruMontt's ! $$'/status/187362505377583105,Tue Apr 03 23:14:36 BRT 2012,2012-04-03 23:15:07,"@BieLLupporine kkkkkkkk hÁ peguei , anda assistindo muito #BomDia&Compania viu moçinho >< kkkk s2",1,,. . DruMontt's ! $$',NULL,NULL,187362505377583000
,TWT,http://twitter.com/Victor Brunheroty/status/187362578543030272,Tue Apr 03 23:14:54 BRT 2012,2012-04-03 23:15:24,"@FelippeLuiz em candia de certo ne peidão , em #Santos",1,,Victor Brunheroty,NULL,NULL,187362578543030000
,TWT,http://twitter.com/Pânico Na Band/status/187362648243965953,Tue Apr 03 23:15:11 BRT 2012,2012-04-03 23:15:41,Eu gosto do #PanicoNaBand e falo isso com mt raça e mt orgulho! @alanrapp @santoevandro @sabrinasatoreal @oceara @cariocadelegado,1,,Pânico Na Band,NULL,NULL,187362648243966000
,TWT,http://twitter.com/Verônica Paiva/status/187362716409794561,Tue Apr 03 23:15:27 BRT 2012,2012-04-03 23:15:57,#MulheresRicasDoam no #PanicoNaBand vai ser um badalo :D Saudades da @narcisaoficial gritando Eike Batista!,1,,Verônica Paiva,NULL,NULL,187362716409795000
,TWT,http://twitter.com/Alessandra M /status/187363316660834305,Tue Apr 03 23:17:50 BRT 2012,2012-04-03 23:18:20,Baah o #neymar é mt estilera taah lko as mina piraa *--*,1,,Alessandra M,NULL,NULL,187363316660834000
,TWT,http://twitter.com/Wellington Araújo/status/187363581258510336,Tue Apr 03 23:18:53 BRT 2012,2012-04-03 23:19:23,"? Ainda bem que agora encontrei você, eu realmente não sei o que eu fiz pra merecer você... ? Ficou #top na voz de @elizacavaleiros o/",1,,Wellington Araújo,NULL,NULL,187363581258510000
,TWT,http://twitter.com/Bruna Macedo/status/187363644802211840,Tue Apr 03 23:19:08 BRT 2012,2012-04-03 23:19:38,"#PaniconaBand, NUNCA será #PaniconaTv",1,,Bruna Macedo,NULL,NULL,187363644802212000
,TWT,http://twitter.com/marcos /status/187364059899887618,Tue Apr 03 23:20:47 BRT 2012,2012-04-03 23:21:17,"O #Santos querendo o 1 lugar do grupo, e o #internacional querendo a clasificasao pra outra faze da #libertadores e jogao em começa as 22:30",1,,marcos,NULL,NULL,187364059899888000
,TWT,http://twitter.com/BRUNO Oliveira/status/187364189050912768,Tue Apr 03 23:21:18 BRT 2012,2012-04-03 23:21:48,#MulheresRicasDoam #PanicoNaBand@SabrinaSatoReal@narcisaoficial gente preciso msm da bike de corrida ! Valeu,1,,BRUNO Oliveira,NULL,NULL,187364189050913000
,TWT,http://twitter.com/Paula Monteiro/status/187364389765124096,Tue Apr 03 23:22:06 BRT 2012,2012-04-03 23:22:36,Olha! Tenho o videobit 441 do videoalbum Claudia Leitte #IssoVaiColar,1,,Paula Monteiro,NULL,NULL,187364389765124000
,TWT,http://twitter.com/Pânico Live/status/187364827814051840,Tue Apr 03 23:23:50 BRT 2012,2012-04-03 23:24:20,Atenção galera do Ceará! O #PanicoNaBand agora será exibido pela Tv Jangadeiro domingo ás 21h00 para a alegria de todos cearenses! @BAND_SP,1,,Pânico Live,NULL,NULL,187364827814052000
,TWT,http://twitter.com/? bu??ujú??o? !/status/187365055757697025,Tue Apr 03 23:24:45 BRT 2012,2012-04-03 23:25:15,"Nooossa que COMERCIAL de #Santos x #Inter , mais paulada ! kk pqp :D",1,,? bu??ujú??o? !,NULL,NULL,187365055757697000
,TWT,http://twitter.com/thiago de toni/status/187365282740838402,Tue Apr 03 23:25:39 BRT 2012,2012-04-03 23:26:09,#paranossaalegria está no ar o #paniconaband,1,,thiago de toni,NULL,NULL,187365282740838000
,TWT,http://twitter.com/leandro guedes/status/187365320246308864,Tue Apr 03 23:25:48 BRT 2012,2012-04-03 23:26:18,se #Santos esta desse ta assim imagina #SaoVicente!!!!! rsrs,1,,leandro guedes,NULL,NULL,187365320246309000
,TWT,http://twitter.com/Jair Filho/status/187365440228560896,Tue Apr 03 23:26:16 BRT 2012,2012-04-03 23:26:46,@bellaevoce_ @Odanilomelo@claudinhosilva @Victtor_IS adoro o programa #Esquenta com Regina Case,1,,Jair Filho,NULL,NULL,187365440228561000
,TWT,"http://twitter.com/carlos machado,/status/187365486739193856",Tue Apr 03 23:26:27 BRT 2012,2012-04-03 23:26:58,"@AndreLaraa @DELARA07 @joaaomeira só pra lembrar, #Neymar vai jogar amanha denovo, HAHAHA quero só ver",1,,"carlos machado,",NULL,NULL,187365486739194000
,TWT,http://twitter.com/Fe Bellocci/status/187365570163912705,Tue Apr 03 23:26:47 BRT 2012,2012-04-03 23:27:17,@vitorbelfort ae Vitão !!! quebra tudo no #TUFBRASIL. boa sorte e Deus te abençoe guerreiro !!! abraço,1,,Fe Bellocci,NULL,NULL,187365570163913000
,TWT,http://twitter.com/Allex Casttro/status/187366122943807489,Tue Apr 03 23:28:59 BRT 2012,2012-04-03 23:29:29,Amanha o bixo vai pegar com #Inter vs #Santos @Njr92 vai deitar !!,1,,Allex Casttro,NULL,NULL,187366122943807000
,TWT,http://twitter.com/OUSADIA & ALEGRIA ?/status/187366484627046400,Tue Apr 03 23:30:26 BRT 2012,2012-04-03 23:30:56,@candantas buuuwnequinho #DaviLucca e @samaracosta00 *------------* http://t.co/oBHcP8la,1,,OUSADIA & ALEGRIA ?,NULL,NULL,187366484627046000
,TWT,http://twitter.com/Bringer/status/187366523764097024,Tue Apr 03 23:30:35 BRT 2012,2012-04-03 23:31:05,"Hoje eu quero muito, levar voce pelo mundo, te mostrar o que é bom e que ainda pode ser... @programapanico #PanicoNaBand <3",1,,Bringer,NULL,NULL,187366523764097000
,TWT,http://twitter.com/programapanico/status/187366692236701696,Tue Apr 03 23:31:15 BRT 2012,2012-04-03 23:31:45,@panicolive ontem eu vi a tv jangadeiro transmitindo a band :) #PanicoNaBand e entre atrações agora na tela dos cearenses!,1,,programapanico,NULL,NULL,187366692236702000
,TWT,http://twitter.com/Guilherme/status/187366897774362626,Tue Apr 03 23:32:04 BRT 2012,2012-04-03 23:32:34,"bahh vo larga mlkada, #VamoVamoInter amanha é #TudoNosso #DaleInter 3x0 no #Santos",1,,Guilherme,NULL,NULL,187366897774363000
,TWT,http://twitter.com/Rafaella Souza ?/status/187367085305892864,Tue Apr 03 23:32:48 BRT 2012,2012-04-03 23:33:19,"23:32 @GustavoIgor5 , meeeu neném que vai embora pra #santos :( ?",1,,Rafaella Souza ?,NULL,NULL,187367085305893000
,TWT,http://twitter.com/Mariana Silva/status/187367092394274819,Tue Apr 03 23:32:50 BRT 2012,2012-04-03 23:33:20,tá tudo alagadooo! #Santos,1,,Mariana Silva,NULL,NULL,187367092394275000
,TWT,http://twitter.com/#LutoAirtonPavilhao/status/187367360204779520,Tue Apr 03 23:33:54 BRT 2012,2012-04-03 23:34:24,"@MandyGremista_ ah Chorolada só podia,deixa q amanha qm vai calar a boca deles é o #Neymar",1,,#LutoAirtonPavilhao,NULL,NULL,187367360204780000
,TWT,http://twitter.com/++ EDF D??G?? /status/187367550668111872,Tue Apr 03 23:34:39 BRT 2012,2012-04-03 23:35:10,"@edf_Jacck Né maan , aquele #Neymar filho de uma puta, quase me fooodeo",1,,++ EDF D??G??,NULL,NULL,187367550668112000
,TWT,http://twitter.com/lucas/status/187367742893068288,Tue Apr 03 23:35:25 BRT 2012,2012-04-03 23:35:55,amanha se pá num vou pra escola só pra assistir o jogo do #Santos haha,1,,lucas,NULL,NULL,187367742893068000
,TWT,http://twitter.com/Allan Rodrigo/status/187367770688729088,Tue Apr 03 23:35:32 BRT 2012,2012-04-03 23:36:02,Saudades da #Indy,1,,Allan Rodrigo,NULL,NULL,187367770688729000
,TWT,http://twitter.com/É ZICA MEMO/status/187367877148557312,Tue Apr 03 23:35:57 BRT 2012,2012-04-03 23:36:27,É amanha o dia de estuda menos pra assistir o jogo do #SANTOS :),1,,É ZICA MEMO,NULL,NULL,187367877148557000
,TWT,http://twitter.com/D?y??? Ar?újo *-*/status/187368518050775042,Tue Apr 03 23:38:30 BRT 2012,2012-04-03 23:39:00,@TiagoLeifert Booa Nooite meu amor *-*como você estáa ? saudades ! quando vem pra #SANTOS de novo apesenta o @globoesporte aqui em ?? bjs,1,,D?y??? Ar?újo *-*,NULL,NULL,187368518050775000
,TWT,http://twitter.com/Santosnaweb/status/187368679124631554,Tue Apr 03 23:39:08 BRT 2012,2012-04-03 23:39:39,Algum amigo tem informações da entrada da Cidade de #Santos????,1,,Santosnaweb,NULL,NULL,187368679124632000
,TWT,http://twitter.com/programapanico/status/187369403623538689,Tue Apr 03 23:42:01 BRT 2012,2012-04-03 23:42:31,Se galera do Ceará a Tv Jangadeiro Retransmitirá a Band agora todos vão ver #PanicoNaBand :),1,,programapanico,NULL,NULL,187369403623539000
,TWT,http://twitter.com/Oficial Glamour/status/187369702690009089,Tue Apr 03 23:43:12 BRT 2012,2012-04-03 23:43:43,esse lindo nao fico no #TOP mas mesmo assim vou indicar pq ele é liindo em meninas! @Diego_Silvaa_,1,,Oficial Glamour,NULL,NULL,187369702690009000
,TWT,http://twitter.com/programapanico/status/187370005481009152,Tue Apr 03 23:44:25 BRT 2012,2012-04-03 23:44:55,Se liga galera do Ceará a Tv Jangadeiro Retransmitirá a Band agora todos vão ver #PanicoNaBand :),1,,programapanico,NULL,NULL,187370005481009000
,TWT,http://twitter.com/M_11 ?/status/187370694118617088,Tue Apr 03 23:47:09 BRT 2012,2012-04-03 23:47:39,Amanha #santos 5x0(yn´´ #vamopracimadele,1,,M_11 ?,NULL,NULL,187370694118617000
,TWT,http://twitter.com/matheus monteiro /status/187370927003148288,Tue Apr 03 23:48:04 BRT 2012,2012-04-03 23:48:35,O #neymar comprou um iate lloko,1,,matheus monteiro,NULL,NULL,187370927003148000
,TWT,http://twitter.com/Dionei Max/status/187371078555938817,Tue Apr 03 23:48:40 BRT 2012,2012-04-03 23:49:11,Saindo da gravação do #VideoClip de @dupladanedaniel no @arcaeg ! #Top,1,,Dionei Max,NULL,NULL,187371078555939000
,TWT,http://twitter.com/~ Semana TEEN/status/187371146579165184,Tue Apr 03 23:48:57 BRT 2012,2012-04-03 23:49:27,~ Vamos de #TOP 3 ? 1° as #GATAS mandem > ( #EuNaST e deem #RT! ) [/VALEEENDO !,1,,~ Semana TEEN,NULL,NULL,187371146579165000
,TWT,http://twitter.com/M_11 ?/status/187371552008970240,Tue Apr 03 23:50:33 BRT 2012,2012-04-03 23:51:04,#santos 1º no grupo haha #vamoqvamo santos,1,,M_11 ?,NULL,NULL,187371552008970000
,TWT,http://twitter.com/Gustavo Corrêa /status/187372171109208064,Tue Apr 03 23:53:01 BRT 2012,2012-04-03 23:53:31,amanhã tem show do #Santos no remendão ? sim ou óbvio ? kkkkkkkkkkkkkkkkkkkkkk,1,,Gustavo Corrêa,NULL,NULL,187372171109208000
,TWT,http://twitter.com/Gilbert DurinhoBurns/status/187372274054209536,Tue Apr 03 23:53:26 BRT 2012,2012-04-03 23:53:56,Assistindo #TUFBrasil no @multishow #TEAMVITOR @vitorbelfort @Luiz_Dorea @ARTILHEIROMMA @ichigekifilho @cezarmutante @GasparzinhoMMA 1 x 0,1,,Gilbert DurinhoBurns,NULL,NULL,187372274054210000
,TWT,http://twitter.com/Deni Oliveira/status/187372539775946752,Tue Apr 03 23:54:29 BRT 2012,2012-04-03 23:54:59,"CARALHO, agora deu! #Neymar será samurai em clipe de rapper Emicidahttp://t.co/NWj2dqbs Da um olhada!",1,,Deni Oliveira,NULL,NULL,187372539775947000
,TWT,http://twitter.com/Allan/status/187373723479851008,Tue Apr 03 23:59:11 BRT 2012,2012-04-03 23:59:41,amanhan meu #santos joga contra o #internacional pela #Libertadores ><,1,,Allan,NULL,NULL,187373723479851000
,TWT,http://twitter.com/Lucas Sousa/status/187374126057529344,Wed Apr 04 00:00:47 BRT 2012,2012-04-04 00:01:17,É por esse motivo de ir ao médico e amanhã ter A FINAL do #SANTOS que eu acho que não vou pra facul =),1,,Lucas Sousa,NULL,NULL,187374126057529000
,TWT,http://twitter.com/Emmanoel Messias/status/187374558154719232,Wed Apr 04 00:02:30 BRT 2012,2012-04-04 00:03:01,http://t.co/wcc3kFhw OFICINA DE IDEIAS #santos contrata DIRETOR DE ARTE. adobe suite. via @publivagas,1,,Emmanoel Messias,NULL,NULL,187374558154719000
,TWT,http://twitter.com/kleber Leite #SEP /status/187374616661078016,Wed Apr 04 00:02:44 BRT 2012,2012-04-04 00:03:15,@DaniloGentili KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK se for verdade foi sensacional e eu fui um que cai.... #AgoraÉTarde... #TOP,1,,kleber Leite #SEP,NULL,NULL,187374616661078000
,TWT,http://twitter.com/Jaqueline Moura /status/187374639033495552,Wed Apr 04 00:02:49 BRT 2012,2012-04-04 00:03:20,Participar · Recusar#PanicoNaBand,1,,Jaqueline Moura,NULL,NULL,187374639033496000
,TWT,http://twitter.com/Jaqueline Moura /status/187374759506477056,Wed Apr 04 00:03:18 BRT 2012,2012-04-04 00:03:49,#PanicoNaBand,1,,Jaqueline Moura,NULL,NULL,187374759506477000
,TWT,http://twitter.com/Edumax/status/187374802468749314,Wed Apr 04 00:03:28 BRT 2012,2012-04-04 00:03:59,#PaniconaBand - Ja curtiram nossa nova pagina oficial? http://t.co/ajT9ZBM7,1,,Edumax,NULL,NULL,187374802468749000
